id,issn_l,issn,pissn,eissn,display_name,journal_title,publisher.x,publisher.y
https://openalex.org/V4210190518,1512-3901,"[""1512-3901""]",1512-3901,2587-5310,Ekonomikuri Prop'ili,ეკონომიკური პროფილი,LLC Kutaisi University,Kutaisi University
https://openalex.org/V4210196292,2356-1327,"[""2356-1327""]",2356-1327,2549-8959,Jurnal PGPAUD Tambusai STKIP Pahlawan Tuanku Tambusai Riau,Jurnal Obsesi,Universitas Pahlawan Tuanku Tambusai,Universitas Pahlawan Tuanku Tambusai
https://openalex.org/V4210202180,2599-0179,"[""2599-0179""]",2599-0179,2599-0160,JAUR (Journal of Architecture and Urbanism Research),JAUR (Journal of Architecture and Urbanism Research),Universitas Medan Area,Universitas Medan Area
https://openalex.org/V4210204351,2187-0675,"[""2187-0675""]",NA,2187-0675,IAFOR journal of psychology & the behavioral sciences,IAFOR Journal of Psychology & the Behavioral Sciences,The International Academic Forum (IAFOR),The International Academic Forum
https://openalex.org/V4210176430,2182-4452,"[""2182-4452""]",2182-4452,2184-2043,Revista internacional em língua portuguesa,Revista Internacional em Língua Portuguesa,Associacao das Universidades de Lingua Portuguesa,Associação das Universidades de Língua Portuguesa
https://openalex.org/V4210178602,1224-5178,"[""2247-8396"", ""1224-5178""]",1224-5178,2451-3148,Buletinul ştiinţific al Academiei Trupelor de Uscat,Scientific Bulletin,Walter de Gruyter GmbH,Sciendo
https://openalex.org/V4210182804,2563-660X,"[""2563-660X""]",NA,2563-660X,Percées,Percées,Consortium Erudit,Société québécoise d'études théâtrales (SQET)
https://openalex.org/V2736417998,2251-807X,null,2251-807X,2383-2088,Journal of Health and Safety at Work,بهداشت و ایمنی کار,NA,Tehran University of Medical Sciences
https://openalex.org/V4210188546,2716-0505,"[""2716-0505"", ""2722-0508""]",2722-0508,2716-0505,Medika Teknika,Medika Teknika,Universitas Muhammadiyah Yogyakarta,Universitas Muhammadiyah Yogyakarta
https://openalex.org/V2737737307,2343-6158,null,2343-6158,2477-9261,Mayéutica: Revista Científica de Humanidades y Artes,Mayéutica: Revista Científica de Humanidades y Artes,NA,Universidad Centroccidental Lisandro Alvarado
https://openalex.org/V2738455233,1450-3417,null,NA,1450-3417,Biolinguistics,Biolinguistics,NA,Biolinguistics
https://openalex.org/V2738979274,1364-694X,null,1364-694X,1756-901X,Information for Social Change,Information for Social Change,NA,ISC Collective
https://openalex.org/V2764963199,2322-5173,null,2322-5173,2322-5181,Biological Journal of Microorganism,Biological Journal of Microorganism,NA,University of Isfahan
https://openalex.org/V124285148,1431-0635,null,1431-0635,1431-0643,Documenta Mathematica,Documenta Mathematica,NA,Deutsche Mathematiker-Vereinigung e.V.
https://openalex.org/V2765072468,1672-6731,"[""1672-6731""]",1672-6731,NA,Chinese Journal of Contemporary Neurology and Neurosurgery,Chinese Journal of Contemporary Neurology and Neurosurgery,NA,Tianjin Huanhu Hospital
https://openalex.org/V4210170388,2067-225X,"[""2067-225X"", ""2067-1725""]",2067-1725,2067-225X,Revista română de studii baltice şi nordice,Revista Română pentru Studii Baltice şi Nordice,The Romanian Association for Baltic and Nordic Studies,The Romanian Association for Baltic and Nordic Studies
https://openalex.org/V2738009849,2027-2391,null,2027-2391,2344-7125,Revista Kavilando,Revista Kavilando,NA,Kavilando
https://openalex.org/V2738397300,1997-0838,null,1997-0838,NA,Journal of Stress Physiology & Biochemistry,Journal of Stress Physiology & Biochemistry,NA,"""Vikol publishing"" ST Kolesnichenko V.V."
https://openalex.org/V2738942712,1850-6666,null,NA,1850-6666,Revista Electrónica de Investigación en Educación en Ciencias,Revista Electrónica de Investigación en Educación en Ciencias,NA,Universidad Nacional del Centro de la Provincia de Buenos Aires
https://openalex.org/V4210176146,2424-3477,"[""2424-3477"", ""2424-4422""]",2424-3477,2424-4422,Bibliotheca Lituana,Bibliotheca Lituana,Vilnius University,Vilnius University Press
https://openalex.org/V4210179883,1303-2283,"[""1303-2283""]",1303-2283,2148-4570,Sağlığın başkenti,Ankara Medical Journal,LookUs Bilisim A.S.,Ankara Yildirim Beyazit University
https://openalex.org/V4210182127,1412-9124,"[""1412-9124"", ""2622-3430""]",1412-9124,2622-3430,Ekuilibrium,Equilibrium,Universitas Sebelas Maret,Universitas Sebelas Maret
https://openalex.org/V2764723761,2008-2029,null,2008-2029,2008-3718,Iranian Journal of Health and Environment,سلامت و محیط,NA,Tehran University of Medical Sciences
https://openalex.org/V4210186269,2066-9380,"[""2066-9380"", ""2247-0220""]",2066-9380,2247-0220,Management of Sustainable Development,Management of Sustainable Development,NA,Lucian Blaga University of Sibiu
https://openalex.org/V2764922483,1557-7112,null,NA,1557-7112,Social Medicine,Social Medicine,NA,Social Medicine Publication Group
https://openalex.org/V4210222560,2338-2074,"[""2338-2074""]",2338-2074,2621-296X,Jurnal Keperawatan Anak (JKA) : Persatuan Perawat Nasional Indonesia,Jurnal Ilmu Keperawatan Anak,Persatuan Perawat Nasional Indonesia Jawa Tengah,Persatuan Perawat Nasional Indonesia Jawa Tengah
https://openalex.org/V4210224289,2407-4438,"[""2407-4438""]",2407-4438,2407-5957,CSID Journal of Infrastructure Development,CSID Journal of Infrastructure Development,Center for Sustainable Infrastructure Development,center for sustainable infrastructure development
https://openalex.org/V4210202860,1131-9674,"[""1131-9674"", ""2695-4168""]",NA,2695-4168,REDEN,Revista Española de Estudios Norteamericanos,NA,Editorial Universidad de Alcalá
https://openalex.org/V4210204980,2719-2377,"[""2738-2486"", ""2719-2377""]",2719-2377,2738-2486,South Asian journal of marketing,South Asian Journal of Marketing,Emerald (MCB UP),Emerald Publishing
https://openalex.org/V4210207942,1907-8919,"[""1907-8919""]",1907-8919,NA,Pandecta: Jurnal Ilmu Hukum,Pandecta: Research Law Journal,Universitas Negeri Semarang,Universitas Negeri Semarang
https://openalex.org/V4210239780,2666-5050,"[""2666-5050""]",NA,2666-5050,"Heritage, memory and conflict journal","Heritage, Memory and Conflict",Pensoft Publishers,Pensoft Publishers
https://openalex.org/V4210216673,1816-5338,"[""2410-3322"", ""1816-5338""]",1816-5338,2410-3322,Kecheng yanjiu,Journal of Curriculum Studies,"Angle Publishing Co., Ltd.",Higher Education Foundation
https://openalex.org/V99455688,1970-2221,null,NA,1970-2221,Ricerche di Pedagogia e Didattica,Ricerche di Pedagogia e Didattica,NA,University of Bologna
https://openalex.org/V2736623831,0213-6554,null,0213-6554,2013-9527,Llengua & Literatura,Llengua & Literatura,NA,Institut d'Estudis Catalans
https://openalex.org/V2736823487,2409-6911,null,NA,2409-6911,Austrian Law Journal,Austrian Law Journal,NA,"Brigitte Lurger, Elisabeth Staudegger, Stefan Storr"
https://openalex.org/V2737648198,0718-9230,null,NA,0718-9230,Revista Estudios Hemisféricos y Polares,Revista Estudios Hemisféricos y Polares,NA,Centro de Estudios Hemisféricos y Polares
https://openalex.org/V4210167785,2737-6095,"[""2737-6095""]",NA,2737-6095,AquaTechnica,AquaTechnica,Empresa Publica de Servicios Generales e Ingenieria Utm,Universidad Técnica de Manabí
https://openalex.org/V2737887012,1870-0462,null,1870-0462,NA,Tropical and Subtropical Agroecosystems,Tropical and Subtropical Agroecosystems,NA,Universidad Autónoma de Yucatán
https://openalex.org/V2739421954,1606-7509,null,1606-7509,NA,Journal of Library and Information Studies,Journal of Library and Information Studies,NA,National Taiwan University
https://openalex.org/V4210180587,2776-9828,"[""2776-9828""]",NA,2776-9828,Jurnal Kajian Pembaruan Hukum,Jurnal Kajian Pembaruan Hukum,UPT Penerbitan Universitas Jember,Universitas Jember
https://openalex.org/V4210190245,2242-6418,"[""2242-6418"", ""2242-6426""]",2242-6418,2242-6426,Trio,Trio,Trio,The Sibelius Academy of the University of the Arts Helsinki
https://openalex.org/V4210195792,2302-4518,"[""2302-4518"", ""2622-0911""]",2302-4518,2622-0911,Primatika,Primatika,Universitas Mulawarman,"Program Studi Pendidikan Matematika, Universitas Mulawarman"
https://openalex.org/V4210200057,1415-3580,"[""1415-3580""]",1415-3580,1415-3580,Revista Uniara,Revista Brasileira Multidisciplinar - ReBraM /Brazilian Multidisciplinay Journal,Revista Brasileira Multidisciplinar - Rebram,"Maria Lúcia Ribeiro,"
https://openalex.org/V4210226974,2088-9445,"[""2723-1135"", ""2088-9445""]",2088-9445,2723-1135,Jurnal Indo-Islamika,Jurnal Indo-Islamika,LP2M Universitas Islam Negeri (UIN) Syarif Hidayatullah Jakarta,Sekolah Pasca Sarjana Universitas Islam Negeri (UIN) Syarif Hidayatullah Jakarta
https://openalex.org/V4210234451,1411-8831,"[""1411-8831""]",1411-8831,2442-9708,"Media Riset Akuntansi, Auditing & Informasi","Media Riset Akuntansi, Auditing & Informasi",Universitas Trisakti,Lembaga Penerbit Fakultas Ekonomi dan Bisnis (LPFEB)
https://openalex.org/V4210239652,2614-8250,"[""2614-8250""]",2614-8250,2614-5677,Indonesian Journal of Learning and Instruction,Indonesian Journal of Learning and Instruction,University of Kuningan,Faculty of Teacher Training and Education in collaboration with School of Postgraduate Studies
https://openalex.org/V962808433,1913-200X,null,1913-200X,1913-2018,Canadian Journal of Speech-Language Pathology and Audiology,Canadian Journal of Speech-Language Pathology and Audiology,NA,Speech-Language and Audiology Canada (SAC)
https://openalex.org/V2736342423,2014-3753,null,2014-3753,NA,Crítica Penal y Poder,Crítica Penal y Poder,NA,Universidad de Barcelona
https://openalex.org/V2736368629,2014-0444,null,2014-0304,2014-0444,Comunicació: Revista de Recerca i d'Anàlisi,Comunicació: Revista de Recerca i d'Anàlisi,NA,Societat Catalana de Comunicació
https://openalex.org/V2736600717,2254-4496,null,2254-4496,NA,Caracteres: Estudios Culturales y Críticos de la Esfera Digital,Caracteres: Estudios Culturales y Críticos de la Esfera Digital,NA,Editorial Delirio
https://openalex.org/V2737056830,2220-721X,null,NA,2220-721X,Computational Ecology and Software,Computational Ecology and Software,NA,International Academy of Ecology and Environmental Sciences
https://openalex.org/V2737130116,2386-8643,null,NA,2386-8643,Revista Numismática Hécate,Revista Numismática Hécate,NA,Revista Numismática Hécate
https://openalex.org/V2737155033,2448-3052,null,NA,2448-3052,Revista de Gestão e Negócios do Esporte,Revista de Gestão e Negócios do Esporte,NA,Fundação Instituto de Administração
https://openalex.org/V2737606381,2362-2148,null,NA,2362-2148,En Letra,En Letra,NA,Ciudad Autónoma de Buenos Aires
https://openalex.org/V2738700514,2408-400X,null,2408-400X,2525-1538,Cuadernos de Economía Crítica,Cuadernos de Economía Crítica,NA,Sociedad de Economía Crítica de Argentina y Uruguay
https://openalex.org/V2739322704,1981-9927,null,NA,1981-9927,Revista Brasileira de Nutrição Esportiva,Revista Brasileira de Nutrição Esportiva,NA,Instituto Brasileiro de Pesquisa e Ensino em Fisiologia do Exercício
https://openalex.org/V2739365211,1824-9817,null,1824-9817,NA,Laboratorio dell'ISPF,Laboratorio dell'ISPF,NA,Consiglio Nazionale delle Ricerche (CNR)
https://openalex.org/V4210183453,2452-4476,"[""2452-4476""]",NA,2452-4476,Síntesis. Revista de filosofía,Síntesis. Revista de Filosofía,Universidad Adolfo Ibanez,Universidad Adolfo Ibáñez
https://openalex.org/V2764876752,2345-2218,null,2345-2218,2345-3893,Journal of health sciences and surveillance system,Journal of Health Sciences and Surveillance System,NA,Shiraz University of Medical Sciences
https://openalex.org/V4210194769,1570-5870,"[""1875-8606"", ""1570-5870""]",1570-5870,1875-8606,Cellular oncology,Cellular Oncology,IOS Press,Hindawi Limited
https://openalex.org/V4210231756,1392-0561,"[""1392-1487"", ""1392-0561""]",1392-0561,1392-1487,Informacijos mokslai,Informacijos Mokslai,Vilnius University,Vilnius University Press
https://openalex.org/V4210233085,2238-1651,"[""2238-1651""]",NA,2238-1651,Revista Eletrônica Trilhas da História,Revista Eletrônica Trilhas da História,Universidade Federal de Mato Grosso do Sul,Universidade Federal de Mato Grosso do Sul
https://openalex.org/V4210235979,2661-6661,"[""2661-6661""]",NA,2661-6661,Sinergias Educativas,Sinergias Educativas,Revista Electronica Sinergias Educativas,Universidad Técnica Estatal de Quevedo
https://openalex.org/V4210236683,2675-9276,"[""2675-9276""]",NA,2675-9276,Entomology Beginners,Entomology Beginners,Entomologistas do Brasil,Entomologistas do Brasil
https://openalex.org/V4210207437,2442-6563,"[""2442-6563""]",2442-6563,2527-3027,JEBIS (Jurnal Ekonomi dan Bisnis Islam),JEBIS (Jurnal Ekonomi dan Bisnis Islam),Universitas Airlangga,Universitas Airlangga
https://openalex.org/V4210216981,2089-1814,"[""2089-1814""]",2089-1814,2460-3694,Jurnal Eksplorasi Informatika,Jurnal Eksplora Informatika,STIKOM Bali,Perpustakaan dan Publikasi Ilmiah
https://openalex.org/V4210217847,2545-6385,"[""2545-6385""]",2545-6385,1886-5887,Revista de bioética y derecho. Perspectivas bioéticas,Revista de Bioética y Derecho,Edicions de la Universitat de Barcelona,Universidad de Barcelona
https://openalex.org/V182205653,1331-0623,null,1331-0623,1848-8013,Mathematical Communications,Mathematical Communications,NA,"Department of Mathematics, J.J. Strossmayer University of Osijek in cooperation with the Osijek Mathematical Society"
https://openalex.org/V2736798144,1127-1124,null,1127-1124,2036-6981,Studi sulla Formazione,Studi sulla Formazione,NA,Firenze University Press
https://openalex.org/V2736983313,2251-8649,null,2251-8649,2322-2581,Journal of Medical Bacteriology,Journal of Medical Bacteriology,NA,Tehran University of Medical Sciences
https://openalex.org/V2737331819,2317-9708,null,NA,2317-9708,Revista Analisando em Ciência da Informação,Revista Analisando em Ciência da Informação,NA,Universidade Estadual da Paraíba
https://openalex.org/V2737766221,1553-3069,null,NA,1553-3069,Integral Review,Integral Review,NA,"ARINA, Inc."
https://openalex.org/V2738097498,1324-4558,null,1324-4558,1833-3419,Limina: A Journal of Historical and Cultural Studies,Limina: A Journal of Historical and Cultural Studies,NA,University of Western Australia
https://openalex.org/V2738174906,2347-2529,null,NA,2347-2529,International Journal of Advances in Applied Mathematics and Mechanics,International Journal of Advances in Applied Mathematics and Mechanics,NA,International Journal of Advances in Applied Mathematics and Mechanics
https://openalex.org/V2738336309,1514-6871,null,NA,1514-6871,Trabajo y Sociedad,Trabajo y Sociedad,NA,Universidad Nacional de Santiago del Estero
https://openalex.org/V2738847818,2316-1795,"[""2316-1795""]",NA,2316-1795,Diálogo das Letras,Diálogo das Letras,Dialogo das Letras,Universidade do Estado do Rio Grande do Norte
https://openalex.org/V2738990503,2212-3202,null,2212-3202,2214-7233,A+BE: Architecture and the Built Environment,A+BE: Architecture and the Built Environment,NA,Delft University of Technology
https://openalex.org/V2739125951,0716-0542,null,0716-0542,0719-5443,Lenguas Modernas,Lenguas Modernas,NA,Universidad de Chile
https://openalex.org/V2765061350,2252-0317,null,2322-4150,2252-0317,Journal of Dental Materials and Techniques,Journal of Dental Materials and Techniques,NA,Mashhad University of Medical Sciences
https://openalex.org/V4210178686,2356-0401,"[""2621-9158"", ""2356-0401""]",2356-0401,2621-9158,Celtic,Celtic,Universitas Muhammadiyah Malang,University of Muhammadiyah Malang
https://openalex.org/V4210178907,2597-7326,"[""2597-7326""]",NA,2597-7326,Jurnal kajian ruang sosial-budaya,Jurnal Kajian Ruang Sosial-Budaya,Brawijaya University,University of Brawijaya
https://openalex.org/V2764675256,1916-4467,"[""1916-4467""]",NA,1916-4467,Journal of the Canadian Association for Curriculum Studies,Journal of the Canadian Association for Curriculum Studies,York University Libraries,Canadian Society for the Study of Education.
https://openalex.org/V4210183389,1870-879X,"[""1870-879X"", ""2594-1100""]",1870-879X,NA,En-claves del pensamiento,En-claves del Pensamiento,NA,Instituto Tecnológico y de Estudios Superiores de Monterrey
https://openalex.org/V4210199313,2356-2277,"[""2356-2277""]",2356-2277,2502-8863,An Nuha,"An Nuha: Jurnal Kajian Islam, Pendidikan, Budaya & Sosial",Koordinatorat Perguruan Tinggi Keagamaan Islam Swasta Wilayah IV Surabaya,LP2M
